day, date, avg, avgh, avgl, hi, hih, hil, lo, loh, lol, precip
222, 2010-08-11, 63.5, 67.5, 59.5, 71.4, 78.2, 64.6, 55.5, 58.4, 52.6, 3.1
223, 2010-08-12, 63.5, 67.5, 59.5, 71.5, 78.3, 64.7, 55.5, 58.4, 52.6, 3.1
224, 2010-08-13, 63.5, 67.5, 59.5, 71.5, 78.3, 64.7, 55.5, 58.5, 52.5, 3.2
225, 2010-08-14, 63.6, 67.6, 59.6, 71.6, 78.4, 64.8, 55.5, 58.5, 52.5, 3.3
226, 2010-08-15, 63.6, 67.6, 59.6, 71.6, 78.4, 64.8, 55.6, 58.6, 52.6, 3.3
227, 2010-08-16, 63.6, 67.6, 59.6, 71.7, 78.5, 64.9, 55.6, 58.7, 52.5, 3.4
228, 2010-08-17, 63.7, 67.7, 59.7, 71.7, 78.4, 65, 55.6, 58.7, 52.5, 3.4
229, 2010-08-18, 63.7, 67.7, 59.7, 71.8, 78.5, 65.1, 55.6, 58.7, 52.5, 3.4
230, 2010-08-19, 63.7, 67.7, 59.7, 71.9, 78.6, 65.2, 55.6, 58.8, 52.4, 3.5
231, 2010-08-20, 63.8, 67.8, 59.8, 71.9, 78.6, 65.2, 55.6, 58.8, 52.4, 3.6
232, 2010-08-21, 63.8, 67.9, 59.7, 72, 78.6, 65.4, 55.6, 58.8, 52.4, 3.6
233, 2010-08-22, 63.8, 67.9, 59.7, 72, 78.6, 65.4, 55.6, 58.9, 52.3, 3.7
234, 2010-08-23, 63.9, 68, 59.8, 72.1, 78.7, 65.5, 55.7, 59, 52.4, 3.8
235, 2010-08-24, 63.9, 68, 59.8, 72.2, 78.8, 65.6, 55.7, 59, 52.4, 3.8
236, 2010-08-25, 64, 68.1, 59.9, 72.2, 78.7, 65.7, 55.7, 59, 52.4, 3.9
237, 2010-08-26, 64, 68.1, 59.9, 72.3, 78.8, 65.8, 55.7, 59.1, 52.3, 4
