day, date, avg, avgh, avgl, hi, hih, hil, lo, loh, lol, precip
166, 2010-06-16, 62.6, 67.1, 58.1, 73.4, 81, 65.8, 51.8, 55, 48.6, 3.5
167, 2010-06-17, 62.7, 67.2, 58.2, 73.5, 81, 66, 51.8, 55, 48.6, 3.3
168, 2010-06-18, 62.7, 67.2, 58.2, 73.6, 81.1, 66.1, 51.9, 55.1, 48.7, 3.2
169, 2010-06-19, 62.8, 67.3, 58.3, 73.7, 81.2, 66.2, 51.9, 55.1, 48.7, 3
170, 2010-06-20, 62.9, 67.3, 58.5, 73.8, 81.3, 66.3, 51.9, 55, 48.8, 2.8
171, 2010-06-21, 62.9, 67.3, 58.5, 73.9, 81.3, 66.5, 52, 55.1, 48.9, 2.7
172, 2010-06-22, 63, 67.4, 58.6, 73.9, 81.3, 66.5, 52, 55.1, 48.9, 2.5
173, 2010-06-23, 63, 67.3, 58.7, 74, 81.3, 66.7, 52.1, 55.2, 49, 2.4
174, 2010-06-24, 63.1, 67.4, 58.8, 74.1, 81.4, 66.8, 52.1, 55.1, 49.1, 2.3
175, 2010-06-25, 63.1, 67.4, 58.8, 74.1, 81.3, 66.9, 52.1, 55.1, 49.1, 2.2
176, 2010-06-26, 63.2, 67.5, 58.9, 74.1, 81.3, 66.9, 52.2, 55.2, 49.2, 2.1
177, 2010-06-27, 63.2, 67.4, 59, 74.2, 81.4, 67, 52.2, 55.1, 49.3, 2
178, 2010-06-28, 63.2, 67.4, 59, 74.2, 81.3, 67.1, 52.2, 55.1, 49.3, 1.9
179, 2010-06-29, 63.3, 67.5, 59.1, 74.2, 81.3, 67.1, 52.3, 55.2, 49.4, 1.8
180, 2010-06-30, 63.3, 67.4, 59.2, 74.2, 81.2, 67.2, 52.3, 55.2, 49.4, 1.7
181, 2010-07-01, 63.3, 67.4, 59.2, 74.2, 81.2, 67.2, 52.4, 55.2, 49.6, 1.6
182, 2010-07-02, 63.3, 67.4, 59.2, 74.2, 81.1, 67.3, 52.4, 55.2, 49.6, 1.5
183, 2010-07-03, 63.3, 67.3, 59.3, 74.2, 81.1, 67.3, 52.4, 55.2, 49.6, 1.5
184, 2010-07-04, 63.4, 67.4, 59.4, 74.2, 81, 67.4, 52.5, 55.3, 49.7, 1.4
185, 2010-07-05, 63.4, 67.4, 59.4, 74.2, 81, 67.4, 52.5, 55.2, 49.8, 1.3
186, 2010-07-06, 63.4, 67.3, 59.5, 74.2, 80.9, 67.5, 52.6, 55.3, 49.9, 1.3
187, 2010-07-07, 63.4, 67.3, 59.5, 74.2, 80.9, 67.5, 52.6, 55.3, 49.9, 1.2
188, 2010-07-08, 63.4, 67.3, 59.5, 74.1, 80.7, 67.5, 52.6, 55.3, 49.9, 1.2
189, 2010-07-09, 63.4, 67.2, 59.6, 74.1, 80.7, 67.5, 52.7, 55.3, 50.1, 1.2
190, 2010-07-10, 63.4, 67.2, 59.6, 74.1, 80.6, 67.6, 52.7, 55.3, 50.1, 1.2
191, 2010-07-11, 63.4, 67.2, 59.6, 74, 80.4, 67.6, 52.8, 55.4, 50.2, 1.2
192, 2010-07-12, 63.4, 67.1, 59.7, 74, 80.4, 67.6, 52.8, 55.4, 50.2, 1.2
193, 2010-07-13, 63.4, 67.1, 59.7, 74, 80.3, 67.7, 52.9, 55.4, 50.4, 1.2
194, 2010-07-14, 63.4, 67.1, 59.7, 73.9, 80.2, 67.6, 52.9, 55.4, 50.4, 1.2
195, 2010-07-15, 63.4, 67, 59.8, 73.9, 80.2, 67.6, 53, 55.5, 50.5, 1.2
196, 2010-07-16, 63.4, 67, 59.8, 73.9, 80.1, 67.7, 53, 55.5, 50.5, 1.2
197, 2010-07-17, 63.4, 67, 59.8, 73.8, 80, 67.6, 53, 55.5, 50.5, 1.2
198, 2010-07-18, 63.4, 67, 59.8, 73.8, 79.9, 67.7, 53.1, 55.6, 50.6, 1.3
199, 2010-07-19, 63.5, 67.1, 59.9, 73.8, 79.9, 67.7, 53.1, 55.6, 50.6, 1.3
200, 2010-07-20, 63.5, 67, 60, 73.7, 79.8, 67.6, 53.2, 55.7, 50.7, 1.3
201, 2010-07-21, 63.5, 67, 60, 73.7, 79.8, 67.6, 53.2, 55.7, 50.7, 1.3
202, 2010-07-22, 63.5, 67, 60, 73.7, 79.8, 67.6, 53.3, 55.8, 50.8, 1.4
203, 2010-07-23, 63.5, 67, 60, 73.7, 79.7, 67.7, 53.3, 55.8, 50.8, 1.4
204, 2010-07-24, 63.5, 67, 60, 73.6, 79.6, 67.6, 53.4, 55.9, 50.9, 1.4
205, 2010-07-25, 63.5, 67, 60, 73.6, 79.6, 67.6, 53.4, 55.9, 50.9, 1.4
206, 2010-07-26, 63.5, 67, 60, 73.6, 79.6, 67.6, 53.4, 55.8, 51, 1.5
207, 2010-07-27, 63.6, 67.1, 60.1, 73.6, 79.6, 67.6, 53.5, 55.9, 51.1, 1.5
208, 2010-07-28, 63.6, 67, 60.2, 73.6, 79.6, 67.6, 53.5, 55.9, 51.1, 1.5
209, 2010-07-29, 63.6, 67, 60.2, 73.6, 79.5, 67.7, 53.6, 56, 51.2, 1.5
210, 2010-07-30, 63.6, 67, 60.2, 73.6, 79.5, 67.7, 53.6, 56, 51.2, 1.6
211, 2010-07-31, 63.6, 67, 60.2, 73.6, 79.5, 67.7, 53.6, 56, 51.2, 1.6
212, 2010-08-01, 63.7, 67, 60.4, 73.7, 79.5, 67.9, 53.7, 56.1, 51.3, 1.6
213, 2010-08-02, 63.7, 67, 60.4, 73.7, 79.5, 67.9, 53.7, 56.1, 51.3, 1.6
214, 2010-08-03, 63.7, 67, 60.4, 73.7, 79.5, 67.9, 53.7, 56.1, 51.3, 1.7
215, 2010-08-04, 63.8, 67.1, 60.5, 73.7, 79.5, 67.9, 53.8, 56.2, 51.4, 1.7
216, 2010-08-05, 63.8, 67, 60.6, 73.8, 79.5, 68.1, 53.8, 56.2, 51.4, 1.7
217, 2010-08-06, 63.8, 67, 60.6, 73.8, 79.5, 68.1, 53.8, 56.2, 51.4, 1.7
218, 2010-08-07, 63.9, 67.1, 60.7, 73.9, 79.6, 68.2, 53.9, 56.3, 51.5, 1.7
219, 2010-08-08, 63.9, 67.1, 60.7, 73.9, 79.6, 68.2, 53.9, 56.3, 51.5, 1.6
220, 2010-08-09, 63.9, 67.1, 60.7, 73.9, 79.6, 68.2, 53.9, 56.3, 51.5, 1.6
221, 2010-08-10, 64, 67.2, 60.8, 74, 79.8, 68.2, 53.9, 56.3, 51.5, 1.6
222, 2010-08-11, 64, 67.3, 60.7, 74, 79.8, 68.2, 53.9, 56.3, 51.5, 1.6
223, 2010-08-12, 64, 67.3, 60.7, 74.1, 79.9, 68.3, 54, 56.4, 51.6, 1.6
224, 2010-08-13, 64.1, 67.4, 60.8, 74.1, 79.9, 68.3, 54, 56.4, 51.6, 1.6
225, 2010-08-14, 64.1, 67.4, 60.8, 74.2, 80.1, 68.3, 54, 56.4, 51.6, 1.5
226, 2010-08-15, 64.1, 67.5, 60.7, 74.3, 80.2, 68.4, 54, 56.4, 51.6, 1.5
227, 2010-08-16, 64.1, 67.5, 60.7, 74.3, 80.3, 68.3, 54, 56.5, 51.5, 1.5
228, 2010-08-17, 64.2, 67.6, 60.8, 74.4, 80.5, 68.3, 54, 56.5, 51.5, 1.5
229, 2010-08-18, 64.2, 67.7, 60.7, 74.4, 80.5, 68.3, 54, 56.5, 51.5, 1.5
230, 2010-08-19, 64.2, 67.7, 60.7, 74.5, 80.7, 68.3, 54, 56.5, 51.5, 1.6
231, 2010-08-20, 64.2, 67.7, 60.7, 74.5, 80.7, 68.3, 54, 56.6, 51.4, 1.6
232, 2010-08-21, 64.3, 67.9, 60.7, 74.6, 80.9, 68.3, 54, 56.6, 51.4, 1.6
233, 2010-08-22, 64.3, 67.9, 60.7, 74.6, 80.9, 68.3, 54, 56.6, 51.4, 1.6
234, 2010-08-23, 64.3, 67.9, 60.7, 74.7, 81.1, 68.3, 54, 56.6, 51.4, 1.6
235, 2010-08-24, 64.3, 68, 60.6, 74.7, 81.2, 68.2, 53.9, 56.6, 51.2, 1.7
236, 2010-08-25, 64.3, 68, 60.6, 74.7, 81.2, 68.2, 53.9, 56.6, 51.2, 1.8
237, 2010-08-26, 64.4, 68.2, 60.6, 74.8, 81.4, 68.2, 53.9, 56.6, 51.2, 1.8
